name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;540;0;517;3087;1432;3087;1177;0
header;101;132;101;190;1735;190;1735;132
A;905;198;905;227;930;227;930;198
B;686;255;686;271;695;271;695;255
A;944;300;944;319;958;319;958;300
A;750;392;750;408;759;408;759;392
A;576;435;576;451;584;451;584;435
D;928;905;928;922;937;922;937;905
D;1227;1030;1227;1050;1244;1050;1244;1030
A;718;1538;718;1546;725;1546;725;1538
A;687;2078;687;2084;693;2084;693;2078
A;658;2124;658;2129;663;2129;663;2124
D;791;2536;791;2552;799;2552;799;2536
