name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;269;0;432;3099;1485;3099;1228;0
header;229;189;229;222;1870;222;1870;189
A;1178;248;1178;273;1192;273;1192;248
A;1034;249;1034;276;1052;276;1052;249
B;632;347;632;366;646;366;646;347
B;784;579;784;597;798;597;798;579
A;769;890;769;890;770;890;770;890
B;1035;919;1035;949;1059;949;1059;919
B;823;1087;823;1106;838;1106;838;1087
B;1188;1505;1188;1522;1217;1522;1217;1505
C;1033;1593;1033;1623;1055;1623;1055;1593
B;406;1868;406;1887;421;1887;421;1868
A;1201;2012;1201;2018;1207;2018;1207;2012
D;1035;2273;1035;2300;1056;2300;1056;2273
B;997;2703;997;2722;1013;2722;1013;2703
A;1382;2706;1382;2712;1388;2712;1388;2706
