name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;195;0;265;3095;1050;3095;1027;0
header;199;154;199;186;1819;186;1819;154
A;997;214;997;241;1020;241;1020;214
B;492;313;492;331;506;331;506;313
A;310;340;310;340;310;340;310;340
B;1000;882;1000;909;1019;909;1019;882
A;528;1250;528;1250;528;1250;528;1250
C;1000;1549;1000;1580;1023;1580;1023;1549
A;785;1718;785;1718;785;1718;785;1718
D;1010;2221;1010;2248;1030;2248;1030;2221
B;894;2327;894;2346;908;2346;908;2327
B;603;2510;603;2530;618;2530;618;2510
A;380;2957;380;2959;381;2959;381;2957
