name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;216;0;444;3087;1091;3087;1068;0
header;197;146;197;183;1825;183;1825;146
A;523;63;523;65;524;65;524;63
A;1004;212;1004;241;1026;241;1026;212
A;878;404;878;410;884;410;884;404
A;772;659;772;663;776;663;776;659
B;978;815;978;835;995;835;995;815
A;393;1672;393;1675;394;1675;394;1672
A;372;1688;372;1688;372;1688;372;1688
B;689;1916;689;1932;698;1932;698;1916
A;771;2216;771;2217;771;2217;771;2216
A;840;2219;840;2222;843;2222;843;2219
A;643;2835;643;2840;647;2840;647;2835
